file_path,thumbnail,set_key,langs
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0030.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0030-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0031.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0031-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0032.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0032-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0033.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0033-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0034.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0034-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0035.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0035-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0036.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0036-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0037.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0037-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0038.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0038-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0039.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0039-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0040.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0040-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0041.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0041-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0042.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0042-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0043.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0043-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0044.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0044-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0045.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0045-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0046.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0046-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0047.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0047-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0048.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0048-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0049.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0049-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0050.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0050-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0051.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0051-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0052.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0052-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0053.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0053-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0054.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0054-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0055.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0055-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0056.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0056-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0057.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0057-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0058.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0058-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0059.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0059-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0060.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0060-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0061.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0061-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0062.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0062-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0063.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0063-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0064.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0064-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0065.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0065-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0066.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0066-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0067.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0067-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0068.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0068-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0069.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0069-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0070.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0070-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0071.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0071-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0072.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0072-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0073.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0073-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0074.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0074-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0075.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0075-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0076.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0076-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0077.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0077-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0078.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0078-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0079.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0079-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0080.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0080-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0081.jpg,https://skillnet.hum.uu.nl/data/A/Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009/0081-thumb.jpg,Andreas-Stübel-ed-Aufgefangene-Briefe-Wahrenburg-Leipzig-1699-14-1009,GER
